City,AccentCity,ProvinceName,Latitude,Longitude,ProvinceID
nkasini,Nkasini,KwaZulu Natal,-28.766667,30.166667,2
nkaukazi,Nkaukazi,Eastern Cape,-32.426687,28.66381,5
nkaus,Nkaus,Eastern Cape,-30.233333,28.533333,5
nkaweni,Nkaweni,Eastern Cape,-30.43935,28.71032,5
nkawukazi,Nkawukazi,Eastern Cape,-32.426687,28.66381,5
nkawulweni,Nkawulweni,Eastern Cape,-30.52286,29.017643,5
nkelabantwana,Nkelabantwana,KwaZulu Natal,-29.766667,29.8,2
nkelekete,Nkelekete,Eastern Cape,-32.21509,28.607422,5
nkifa farm,Nkifa Farm,KwaZulu Natal,-29.801066,29.638308,2
nkivane,Nkivane,KwaZulu Natal,-29.306848,30.903235,2
nkiyakiya,Nkiyakiya,KwaZulu Natal,-28.479249,32.027233,2
nkiya,Nkiya,KwaZulu Natal,-28.479249,32.027233,2
nkodusweni,Nkodusweni,Eastern Cape,-31.545063,29.541045,5
nkogolwe,Nkogolwe,North West,-25.031105,26.754806,10
nkolonga,Nkolonga,Eastern Cape,-31.829372,27.233216,5
nkomfeni,Nkomfeni,Eastern Cape,-31.976923,27.646529,5
nkomo,Nkomo,Limpopo,-23.409196,30.78552,9
nkondla,Nkondla,Eastern Cape,-31.656797,28.234969,5
nkondlo,Nkondlo,Eastern Cape,-31.656797,28.234969,5
nkoneni,Nkoneni,KwaZulu Natal,-30.521038,30.074796,2
nkonjane,Nkonjane,KwaZulu Natal,-28.15,32.2,2
nkonjane,Nkonjane,Eastern Cape,-32.233333,28.783333,5
nkonjeni,Nkonjeni,KwaZulu Natal,-28.226773,31.416075,2
nkonkobe,Nkonkobe,Eastern Cape,-31.740992,26.863656,5
nkopane,Nkopane,Eastern Cape,-30.595665,27.102058,5
nkosini,Nkosini,Mpumalanga,-25.081137,29.698308,7
nkothweni,Nkothweni,KwaZulu Natal,-29.622669,29.620124,2
nkotyana,Nkotyana,Eastern Cape,-32.044956,29.00239,5
nkowakowa,Nkowakowa,Limpopo,-23.887823,30.287081,9
nkronze,Nkronze,KwaZulu Natal,-29.983333,29.816667,2
nkukhwana,Nkukhwana,Eastern Cape,-32.436391,28.366378,5
nkumba,Nkumba,KwaZulu Natal,-29.744382,29.854949,2
nkundla,Nkundla,Eastern Cape,-30.943425,29.713255,5
nkungweni,Nkungweni,Eastern Cape,-30.686402,28.955462,5
nkungwini,Nkungwini,Eastern Cape,-30.686402,28.955462,5
nkunzimbini,Nkunzimbini,Eastern Cape,-31.326373,29.674689,5
nkunzizimbini,Nkunzizimbini,Eastern Cape,-31.326373,29.674689,5
nkupelweni,Nkupelweni,Eastern Cape,-30.512747,28.708114,5
nkwalini,Nkwalini,KwaZulu Natal,-28.725093,31.525084,2
nkwalini,Nkwalini,Eastern Cape,-31.890456,28.776415,5
nkwali,Nkwali,KwaZulu Natal,-30.10165,30.796601,2
nkwambane,Nkwambane,KwaZulu Natal,-27.036841,32.139805,2
nkwambosi,Nkwambosi,KwaZulu Natal,-27.163489,32.188154,2
nkwanyana,Nkwanyana,Eastern Cape,-31.555444,29.233345,5
nkwazini,Nkwazini,Eastern Cape,-30.873476,29.084712,5
nkwedumang,Nkwedumang,North West,-25.229875,25.862759,10
nkwenkwana,Nkwenkwana,Eastern Cape,-31.768772,28.21314,5
nkwenkwazi,Nkwenkwazi,Eastern Cape,-31.624024,27.793022,5
nkwe,Nkwe,Limpopo,-23.401023,28.745864,9
nkwenkwezi,Nkwenkwezi,Eastern Cape,-31.624024,27.793022,5
nkwezela,Nkwezela,KwaZulu Natal,-29.857107,29.789688,2
nkxini,Nkxini,Eastern Cape,-31.95,27.25,5
nlaniki,Nlaniki,Limpopo,-23.4,30.516667,9
nngwekhulu,Nngwekhulu,Limpopo,-23.180236,30.433413,9
noagashoogte,Noagashoogte,Eastern Cape,-33.499351,24.86547,5
nobokwe,Nobokwe,Eastern Cape,-31.908619,27.860952,5
nobumba,Nobumba,Eastern Cape,-33.266583,27.037395,5
nocomboshe,Nocomboshe,KwaZulu Natal,-28.668268,30.609302,2
nocwane,Nocwane,Eastern Cape,-32.258997,28.72869,5
noegashoogte,Noegashoogte,Eastern Cape,-33.499351,24.86547,5
noenieput,Noenieput,Northern Cape,-27.510299,20.139059,8
noenies puts,Noenies Puts,Northern Cape,-27.510299,20.139059,8
noetsie knysna,Noetsie Knysna,Western Cape,-34.080214,23.121262,11
noetsie,Noetsie,Western Cape,-34.080214,23.121262,11
noetzie,Noetzie,Western Cape,-34.080214,23.121262,11
noeza,Noeza,Eastern Cape,-32.317332,28.767599,5
noga's post,Noga's Post,Free State,-29.355145,26.787021,3
nogaya,Nogaya,Eastern Cape,-31.25,29.15,5
nogeya,Nogeya,Eastern Cape,-31.25,29.15,5
noholoza,Noholoza,Eastern Cape,-31.678097,27.042087,5
noizela,Noizela,Eastern Cape,-32.383333,28.6,5
nokaneng,Nokaneng,Mpumalanga,-25.083333,28.633333,7
nokanna,Nokanna,Northern Cape,-28.193667,22.500258,8
nokayamatlala,Nokayamatlala,Limpopo,-23.7,29.033333,9
nokaymatlala,Nokaymatlala,Limpopo,-23.806155,29.012589,9
nokomis,Nokomis,Eastern Cape,-31.983333,28.05,5
nolangeni,Nolangeni,KwaZulu Natal,-30.620351,29.41845,2
nolengeni,Nolengeni,KwaZulu Natal,-30.620351,29.41845,2
noll,Noll,Western Cape,-33.770534,22.887305,11
nolls halt,Nolls Halt,Western Cape,-33.770534,22.887305,11
nomadamba,Nomadamba,Eastern Cape,-31.733333,27.783333,5
nomadi,Nomadi,Eastern Cape,-31.616667,29.416667,5
nomadlo,Nomadlo,Eastern Cape,-31.813126,29.027669,5
nomadolo,Nomadolo,Eastern Cape,-31.5,29.283333,5
nomaheya,Nomaheya,Eastern Cape,-32.15,28.066667,5
nomandlo,Nomandlo,Eastern Cape,-31.813126,29.027669,5
nomandola,Nomandola,Eastern Cape,-31.813126,29.027669,5
nombengeza,Nombengeza,KwaZulu Natal,-30.712448,29.882036,2
nomcama,Nomcama,Eastern Cape,-31.876605,29.047779,5
nomhala,Nomhala,Eastern Cape,-31.256565,28.628141,5
nomkolokolo,Nomkolokolo,Eastern Cape,-30.619302,29.100295,5
nomkolokoto,Nomkolokoto,Eastern Cape,-30.619302,29.100295,5
nomlacu,Nomlacu,Eastern Cape,-30.841838,29.779457,5
noncamba,Noncamba,Eastern Cape,-31.75,29.216667,5
nonceba,Nonceba,North West,-24.93468,26.720325,10
nondabuya,Nondabuya,KwaZulu Natal,-27.337695,32.129938,2
nondwene,Nondwene,KwaZulu Natal,-28.192282,30.819548,2
nondweni,Nondweni,KwaZulu Natal,-28.192282,30.819548,2
nondweni village,Nondweni Village,KwaZulu Natal,-28.192282,30.819548,2
nong,Nong,Limpopo,-23.589862,28.575892,9
nongoma,Nongoma,KwaZulu Natal,-27.909675,31.648168,2
nonjingigazi,Nonjingigazi,KwaZulu Natal,-27.062527,32.134852,2
nonjinjakazi,Nonjinjakazi,KwaZulu Natal,-27.062527,32.134852,2
nonono,Nonono,Limpopo,-23.395459,28.906016,9
non-pareil,Non-Pareil,Limpopo,-23.865922,29.576361,9
nontshingo,Nontshingo,KwaZulu Natal,-28.766667,32.116667,2
nonyembesi,Nonyembesi,Eastern Cape,-32.533333,28.183333,5
nonyembezi,Nonyembezi,Eastern Cape,-32.483333,28.233333,5
noodhulpsdam,Noodhulpsdam,Free State,-29.379441,25.602928,3
noodsberg,Noodsberg,KwaZulu Natal,-29.334539,30.86478,2
nooitgedacht,Nooitgedacht,KwaZulu Natal,-28.522905,29.592225,2
nooitgedacht,Nooitgedacht,Free State,-29.390471,25.883341,3
nooitgedacht,Nooitgedacht,Eastern Cape,-31.587636,28.686289,5
nooitgedacht,Nooitgedacht,Mpumalanga,-25.028802,30.459037,7
nooitgedacht,Nooitgedacht,North West,-25.55,27.433333,10
nooitgedacht,Nooitgedacht,Western Cape,-33.619813,19.7421,11
noordeine,Noordeine,Eastern Cape,-33.93697,25.607621,5
noordelike haasfontein,Noordelike Haasfontein,Eastern Cape,-31.918343,26.497037,5
noorder-paarl,Noorder-Paarl,Western Cape,-33.704678,18.965522,11
noordheuwel,Noordheuwel,Gauteng,-26.08665,27.802779,6
noordhoek,Noordhoek,Free State,-29.089307,26.243023,3
noordhoek,Noordhoek,Eastern Cape,-34.038782,25.639381,5
noordhoek,Noordhoek,Western Cape,-32.718097,19.066886,11
noordkaap,Noordkaap,Mpumalanga,-25.651353,31.077797,7
nooritgedacht,Nooritgedacht,Free State,-29.222477,25.92504,3
norakei,Norakei,Northern Cape,-27.877886,20.921336,8
nordkaap,Nordkaap,Mpumalanga,-25.651353,31.077797,7
norkem park,Norkem Park,Gauteng,-26.05316,28.222891,6
norlim,Norlim,North West,-27.616667,24.633333,10
normandien,Normandien,KwaZulu Natal,-27.987074,29.780694,2
norman estate,Norman Estate,Mpumalanga,-26.75,28.966667,7
norman,Norman,Mpumalanga,-25.1,28.583333,7
norokei,Norokei,Northern Cape,-27.877886,20.921336,8
northam,Northam,Limpopo,-24.957746,27.265432,9
northcliff,Northcliff,Gauteng,-26.153953,27.961575,6
northdale,Northdale,KwaZulu Natal,-29.559174,30.391642,2
northdene estate,Northdene Estate,Gauteng,-26.033333,28.083333,6
northdene,Northdene,Gauteng,-26.033333,28.083333,6
northdowns,Northdowns,Eastern Cape,-33.9,25.566667,5
north end,North End,Eastern Cape,-33.93697,25.607621,5
northern flats,Northern Flats,Limpopo,-24.433333,29,9
north hill,North Hill,Eastern Cape,-33.633333,24.916667,5
north hills,North Hills,Eastern Cape,-33.633333,24.916667,5
nortjesnek,Nortjesnek,Free State,-29.616132,25.795259,3
norvalspont,Norvalspont,Northern Cape,-30.631331,25.454342,8
norway,Norway,Free State,-30.239756,26.76997,3
norwegian mission station,Norwegian Mission Station,KwaZulu Natal,-28.226773,31.416075,2
norwegian,Norwegian,KwaZulu Natal,-28.226773,31.416075,2
norwood,Norwood,Western Cape,-33.926443,18.578083,11
noschinga,Noschinga,Eastern Cape,-32.616667,28.366667,5
notcliffe park,Notcliffe Park,Eastern Cape,-31.983768,26.300292,5
notinsela,Notinsela,Eastern Cape,-31.738638,29.185663,5
notinsila,Notinsila,Eastern Cape,-31.738638,29.185663,5
notintsila,Notintsila,Eastern Cape,-31.738638,29.185663,5
nottingham,Nottingham,KwaZulu Natal,-29.420086,29.90432,2
nottingham,Nottingham,Free State,-29.233333,25.883333,3
nottingham,Nottingham,Eastern Cape,-31.722743,27.128232,5
nottingham road,Nottingham Road,KwaZulu Natal,-29.35,29.983333,2
nottingham weg,Nottingham weg,KwaZulu Natal,-29.3571,29.995267,2
noupoort,Noupoort,Northern Cape,-31.187355,24.94991,8
noupoort,Noupoort,North West,-26.5736,27.112867,10
nousi,Nousi,Eastern Cape,-32.531682,28.436884,5
noute,Noute,Limpopo,-23.816667,29.266667,9
novo,Novo,Free State,-29.757452,26.850784,3
noxova,Noxova,Eastern Cape,-31.719801,29.130927,5
nozala,Nozala,Eastern Cape,-31.642314,26.840609,5
noziyongwana,Noziyongwana,Eastern Cape,-31.245242,28.706668,5
nozova,Nozova,Eastern Cape,-31.719801,29.130927,5
nqabane,Nqabane,Eastern Cape,-31.894291,28.356289,5
nqabarana,Nqabarana,Eastern Cape,-32.317891,28.762784,5
nqabara,Nqabara,Eastern Cape,-32.083333,28.416667,5
nqabeni,Nqabeni,KwaZulu Natal,-30.733333,30.033333,2
nqabeni,Nqabeni,Eastern Cape,-30.166667,29.5,5
nqadu,Nqadu,Eastern Cape,-31.438456,28.753502,5
nqakamatye,Nqakamatye,Eastern Cape,-31.683333,28.966667,5
nqakanqa,Nqakanqa,Eastern Cape,-32.097319,29.059872,5
nqalweni,Nqalweni,Eastern Cape,-30.721373,28.857729,5
nqamakwe,Nqamakwe,Eastern Cape,-32.203331,27.94279,5
nqanda,Nqanda,Eastern Cape,-32.148381,28.321937,5
nqantosi,Nqantosi,Eastern Cape,-31.594438,28.292359,5
nqaqumbe,Nqaqumbe,Eastern Cape,-31.349269,29.608376,5
nqati,Nqati,Eastern Cape,-31.7,28.35,5
nqayi,Nqayi,Eastern Cape,-30.960411,28.550472,5
nqcekuma,Nqcekuma,Eastern Cape,-31.799107,28.669471,5
nqentsu,Nqentsu,Eastern Cape,-31.908228,29.17301,5
nqinayo,Nqinayo,Eastern Cape,-31.983333,27.5,5
nqolo nqolo,Nqolo Nqolo,Eastern Cape,-32.626939,27.161906,5
nqoma,Nqoma,Eastern Cape,-30.819336,28.640962,5
nquada,Nquada,Eastern Cape,-31.438456,28.753502,5
nquggu,Nquggu,Eastern Cape,-31.855228,28.747681,5
nquise trading station,Nquise Trading Station,Eastern Cape,-32.491067,28.405935,5
nqulwane,Nqulwane,KwaZulu Natal,-28.33441,31.669867,2
nqumeya,Nqumeya,Eastern Cape,-32.727463,27.127757,5
nqunduza,Nqunduza,Eastern Cape,-32.375284,28.368499,5
nquntsi,Nquntsi,Eastern Cape,-33.016667,27.233333,5
nquqhu,Nquqhu,Eastern Cape,-31.782843,27.559493,5
nququ,Nququ,Eastern Cape,-31.782843,27.559493,5
nqusi,Nqusi,Eastern Cape,-32.491067,28.405935,5
nqutuha,Nqutuha,Eastern Cape,-32.00202,28.104667,5
nqutu,Nqutu,KwaZulu Natal,-28.212162,30.675416,2
nqutura,Nqutura,Eastern Cape,-32.00202,28.104667,5
nqutwaneni,Nqutwaneni,Eastern Cape,-31.730306,28.171818,5
n'rougas noord,N'Rougas Noord,Northern Cape,-29.076462,21.086183,8
nsama,Nsama,Limpopo,-23.266667,30.8,9
nseleni,Nseleni,KwaZulu Natal,-28.663854,32.022836,2
nshawu,Nshawu,Limpopo,-23.609516,31.469786,9
nsikazi,Nsikazi,Mpumalanga,-25.231216,31.110662,7
nsikeni,Nsikeni,Eastern Cape,-30.143576,29.585878,5
nsimbakazi,Nsimbakazi,Eastern Cape,-32.216667,28.75,5
nsimbini,Nsimbini,KwaZulu Natal,-29.933333,29.6,2
nsimbini,Nsimbini,Eastern Cape,-31.600124,29.332122,5
nsingweni,Nsingweni,KwaZulu Natal,-28.957835,31.641142,2
nsuze,Nsuze,KwaZulu Natal,-29.373684,30.937324,2
ntabaduli,Ntabaduli,Eastern Cape,-30.963799,28.653001,5
ntabamakwenkwe,Ntabamakwenkwe,Eastern Cape,-31.783333,28.283333,5
ntabamhlope,Ntabamhlope,KwaZulu Natal,-29.1,29.6,2
ntabangcuka,Ntabangcuka,Eastern Cape,-31.810297,29.246217,5
ntabankulu,Ntabankulu,KwaZulu Natal,-28.296778,31.590236,2
ntaba,Ntaba,KwaZulu Natal,-30.353236,30.33005,2
ntabatsewu,Ntabatsewu,Eastern Cape,-30.382164,28.701498,5
ntabayengwe,Ntabayengwe,KwaZulu Natal,-27.117368,32.110464,2
ntabayezulu,Ntabayezulu,KwaZulu Natal,-27.8,31.983333,2
ntabazwe,Ntabazwe,KwaZulu Natal,-30.465813,30.433761,2
ntabazwe,Ntabazwe,Eastern Cape,-30.772613,29.051418,5
ntabelanga,Ntabelanga,Eastern Cape,-31.321882,28.735088,5
ntabeliza,Ntabeliza,Eastern Cape,-31.648527,28.452447,5
ntabencuka,Ntabencuka,Eastern Cape,-31.810297,29.246217,5
ntabeni,Ntabeni,Eastern Cape,-30.817445,28.507358,5
ntabenkomo,Ntabenkomo,Eastern Cape,-30.943123,29.149559,5
ntaberu,Ntaberu,Eastern Cape,-30.548305,28.265941,5
ntabezulu,Ntabezulu,Eastern Cape,-31.088456,29.830191,5
ntaboduli,Ntaboduli,Eastern Cape,-30.916667,28.616667,5
ntabuduli,Ntabuduli,Eastern Cape,-30.963799,28.653001,5
ntafufu,Ntafufu,Eastern Cape,-31.491315,29.521597,5
ntakwendlcla,Ntakwendlcla,Eastern Cape,-31.751043,27.920864,5
ntambalala,Ntambalala,Eastern Cape,-31.537686,29.587645,5
ntanbalas,Ntanbalas,Eastern Cape,-31.537686,29.587645,5
ntapuka,Ntapuka,KwaZulu Natal,-29.552482,30.965407,2
ntatweni,Ntatweni,Eastern Cape,-31.743811,29.126692,5
ntatyaneni,Ntatyaneni,Eastern Cape,-30.929806,28.41594,5
nteli,Nteli,Eastern Cape,-31.526294,29.480119,5
ntengisani,Ntengisani,Eastern Cape,-32.287511,28.564583,5
ntentula,Ntentula,Eastern Cape,-31.301129,29.761016,5
nthlabane,Nthlabane,Eastern Cape,-32.183333,28.45,5
nthlahlane,Nthlahlane,Eastern Cape,-31.150758,29.89065,5
nthlonyana,Nthlonyana,Eastern Cape,-32.060424,28.797407,5
nthlonyane,Nthlonyane,Eastern Cape,-32.070429,28.813346,5
ntibane,Ntibane,Eastern Cape,-30.703059,29.015979,5
ntibani,Ntibani,Eastern Cape,-31.635371,28.281675,5
ntibani store,Ntibani Store,Eastern Cape,-31.657592,28.294696,5
ntile,Ntile,Eastern Cape,-31.526294,29.480119,5
ntilingwe,Ntilingwe,KwaZulu Natal,-28.311316,31.563675,2
ntilini,Ntilini,Eastern Cape,-31.675491,28.408959,5
ntiwa,Ntiwa,KwaZulu Natal,-28.676531,32.014739,2
ntlabathini,Ntlabathini,Eastern Cape,-32.4,28.316667,5
ntlabeni,Ntlabeni,Eastern Cape,-30.761217,28.93246,5
ntlahlana,Ntlahlana,Eastern Cape,-32.33603,28.705513,5
ntlahlane,Ntlahlane,Eastern Cape,-32.33603,28.705513,5
ntlakwedlela,Ntlakwedlela,Eastern Cape,-31.651285,28.410825,5
ntlambashe,Ntlambashe,Eastern Cape,-31.059424,29.347853,5
ntlambonkulu,Ntlambonkulu,Eastern Cape,-32.26738,28.080661,5
ntlamvukasi,Ntlamvukasi,Eastern Cape,-30.75,29.716667,5
ntlamvukazi,Ntlamvukazi,Eastern Cape,-30.75,29.716667,5
ntlangano,Ntlangano,Eastern Cape,-32.238241,28.830676,5
ntlanjeni,Ntlanjeni,Eastern Cape,-31.570285,29.299322,5
ntlanomfula,Ntlanomfula,Eastern Cape,-30.85709,28.891207,5
ntlanzini,Ntlanzini,Eastern Cape,-32.373722,28.683022,5
ntlavini,Ntlavini,Eastern Cape,-30.723615,29.404327,5
ntlavukazi,Ntlavukazi,Eastern Cape,-31.355614,29.723571,5
ntlaza mission,Ntlaza Mission,Eastern Cape,-31.55991,29.117353,5
ntlaza,Ntlaza,Eastern Cape,-31.566667,29.1,5
ntlekiseni,Ntlekiseni,Eastern Cape,-31.796274,28.555702,5
ntlenzi,Ntlenzi,Eastern Cape,-30.952116,29.577541,5
ntloko,Ntloko,Eastern Cape,-33.297475,27.054157,5
ntlolas,Ntlolas,KwaZulu Natal,-30.590632,29.084008,2
ntlonyana,Ntlonyana,Eastern Cape,-32.070429,28.813346,5
ntlonyane,Ntlonyane,Eastern Cape,-32.070429,28.813346,5
ntloselo,Ntloselo,Eastern Cape,-30.972958,29.903309,5
ntlozela,Ntlozela,Eastern Cape,-30.972958,29.903309,5
ntlozelo,Ntlozelo,Eastern Cape,-30.972958,29.903309,5
ntlukuhla,Ntlukuhla,Eastern Cape,-31.594155,28.422443,5
ntobene,Ntobene,Eastern Cape,-32.3,28.8,5
ntola,Ntola,KwaZulu Natal,-30.590632,29.084008,2
ntontela,Ntontela,Eastern Cape,-31.299025,29.272817,5
ntontsasa,Ntontsasa,Eastern Cape,-31.211147,29.6985,5
ntsame,Ntsame,Eastern Cape,-32.287511,28.564583,5
ntsana-le-metsing,Ntsana-le-Metsing,North West,-25.051972,26.971494,10
ntsapung,Ntsapung,Limpopo,-24.566667,30.516667,9
ntshamanzi,Ntshamanzi,Eastern Cape,-30.885229,29.168123,5
ntshamate,Ntshamate,Eastern Cape,-31.486453,29.578343,5
ntshatshongo,Ntshatshongo,Eastern Cape,-32.133333,28.516667,5
ntshatshongo,Ntshatshongo,Northern Cape,-32.216667,20.666667,8
ntsheleni,Ntsheleni,Eastern Cape,-31.135393,29.113131,5
ntshieng,Ntshieng,Free State,-29.154556,26.946637,3
ntshigo,Ntshigo,Eastern Cape,-31.280343,28.708883,5
ntshilini,Ntshilini,Eastern Cape,-31.902561,29.149067,5
ntshingeni,Ntshingeni,Eastern Cape,-31.73161,29.226893,5
ntshinindeni,Ntshinindeni,Eastern Cape,-31.669877,26.907771,5
ntshishini,Ntshishini,KwaZulu Natal,-29.5748,29.863178,2
ntshongweni,Ntshongweni,Eastern Cape,-30.813236,28.936509,5
ntsikizini,Ntsikizini,Eastern Cape,-32.916667,27.233333,5
ntsila,Ntsila,Eastern Cape,-31.483333,28.783333,5
ntsima,Ntsima,Limpopo,-23.393695,29.017337,9
ntsimbakazi,Ntsimbakazi,Eastern Cape,-32.2,28.75,5
ntsimba,Ntsimba,Eastern Cape,-31.868007,28.218878,5
ntsimbini,Ntsimbini,Eastern Cape,-30.966667,28.8,5
ntsimeko,Ntsimeko,Eastern Cape,-30.650998,28.74712,5
ntsinga,Ntsinga,Eastern Cape,-31.540553,27.436101,5
ntsingisi,Ntsingisi,Eastern Cape,-30.920828,29.882196,5
ntsingizi,Ntsingizi,Eastern Cape,-30.920828,29.882196,5
ntsintsing,Ntsintsing,Limpopo,-23.537315,28.784815,9
ntsitshana,Ntsitshana,Eastern Cape,-31.935456,28.936356,5
ntsizwa,Ntsizwa,Eastern Cape,-30.738171,29.24748,5
ntsonyini,Ntsonyini,Eastern Cape,-31.596844,29.255894,5
ntsopile,Ntsopile,North West,-25.566069,27.840219,10
ntsubane bosboustasie,Ntsubane Bosboustasie,Eastern Cape,-31.4,29.683333,5
ntsukandihlale,Ntsukandihlale,Eastern Cape,-30.963916,28.732277,5
ntsundwana,Ntsundwana,Eastern Cape,-31.766622,29.212122,5
ntsundwane,Ntsundwane,Eastern Cape,-31.766622,29.212122,5
ntswanahatshe,Ntswanahatshe,North West,-27.294539,24.712495,10
ntswaneng,Ntswaneng,North West,-27.058048,23.228027,10
ntswelengwe,Ntswelengwe,North West,-27.46318,23.631067,10
ntsweng,Ntsweng,North West,-27.233333,23.25,10
ntubeni,Ntubeni,Eastern Cape,-32.3,28.8,5
ntumeni,Ntumeni,KwaZulu Natal,-28.855967,31.324886,2
ntunda,Ntunda,Mpumalanga,-25.730154,31.751964,7
ntunjambili,Ntunjambili,KwaZulu Natal,-28.932282,30.936904,2
ntuthunga,Ntuthunga,KwaZulu Natal,-28.461562,31.928446,2
ntwane,Ntwane,Mpumalanga,-25.310538,29.24431,7
ntwashini,Ntwashini,Eastern Cape,-31.706741,28.120776,5
ntwashwini,Ntwashwini,Eastern Cape,-31.912823,27.95901,5
ntwenka,Ntwenka,Eastern Cape,-31.063683,29.04217,5
ntywanka,Ntywanka,Eastern Cape,-31.162372,28.55297,5
ntywenka,Ntywenka,Eastern Cape,-31.162372,28.55297,5
numbi,Numbi,Mpumalanga,-25.048233,31.131105,7
nuwebegin,Nuwebegin,Northern Cape,-30.7848,21.708867,8
nuwedam,Nuwedam,Northern Cape,-30.516667,21.933333,8
nuwedorp,Nuwedorp,Western Cape,-33.365812,18.388456,11
nuwe eersterus,Nuwe Eersterus,North West,-25.407231,28.134122,10
nuwe ermelo,Nuwe Ermelo,Mpumalanga,-26.533333,30.033333,7
nuwefontein,Nuwefontein,Northern Cape,-30.962284,17.836296,8
nuweland,Nuweland,Western Cape,-33.966667,18.483333,11
nuweplaas,Nuweplaas,Eastern Cape,-33.769668,23.57242,5
nuwerus,Nuwerus,Northern Cape,-30.082221,21.117603,8
nuwerus,Nuwerus,Western Cape,-31.149399,18.358268,11
nuwevlei,Nuwevlei,Free State,-30.220221,26.95932,3
nuwevlei,Nuwevlei,Northern Cape,-29.235228,22.431754,8
nuy,Nuy,Western Cape,-33.686497,19.590544,11
nwamitwalokasie,Nwamitwalokasie,Limpopo,-23.733333,30.383333,9
nwamitwa,Nwamitwa,Limpopo,-23.740418,30.401244,9
nwamitwaslokasie,Nwamitwaslokasie,Limpopo,-23.733333,30.383333,9
nxaxa,Nxaxa,Eastern Cape,-32.456563,28.396423,5
nxaxo mouth,Nxaxo Mouth,Eastern Cape,-32.584931,28.522687,5
nxaxo,Nxaxo,Eastern Cape,-32.456563,28.396423,5
nxaza,Nxaza,Eastern Cape,-31.226189,28.510399,5
nxelesa,Nxelesa,Eastern Cape,-31.84482,27.662708,5
nxotshana,Nxotshana,Eastern Cape,-30.579344,28.333984,5
nxotsheni,Nxotsheni,Eastern Cape,-31.426806,29.04525,5
nxuze,Nxuze,Eastern Cape,-31.222555,29.381722,5
nyalasa,Nyalasa,Eastern Cape,-31.691364,27.672503,5
nyalazi river,Nyalazi River,KwaZulu Natal,-28.216667,32.3,2
nyalingeni,Nyalingeni,Eastern Cape,-30.881921,28.912004,5
nyamasaan,Nyamasaan,Mpumalanga,-25.425805,31.177283,7
nyamazane,Nyamazane,Mpumalanga,-25.425805,31.177283,7
nyameni,Nyameni,Eastern Cape,-32.615682,27.073213,5
nyana,Nyana,Eastern Cape,-32.216667,26.683333,5
nyandeni,Nyandeni,Eastern Cape,-31.45024,28.971628,5
nyanga,Nyanga,Western Cape,-33.987472,18.585457,11
nyangweni,Nyangweni,Eastern Cape,-31.883333,29.116667,5
nyaniso,Nyaniso,Eastern Cape,-30.555148,28.73282,5
nyanisos,Nyanisos,Eastern Cape,-30.555148,28.73282,5
nyanisweni,Nyanisweni,Eastern Cape,-30.963908,28.7824,5
nyanyadu,Nyanyadu,KwaZulu Natal,-27.976659,30.272822,2
nyanzela,Nyanzela,Eastern Cape,-30.914156,29.009544,5
nyareni,Nyareni,Eastern Cape,-31.273649,29.52357,5
nyasini,Nyasini,Eastern Cape,-30.827188,29.109334,5
nyatyora location,Nyatyora Location,Eastern Cape,-33.03243,27.391492,5
nyegqeni,Nyegqeni,Eastern Cape,-30.978968,29.128896,5
nyegqili,Nyegqili,Eastern Cape,-31.030563,29.087704,5
nyembi,Nyembi,KwaZulu Natal,-27.751719,30.999534,2
nyiweni,Nyiweni,Eastern Cape,-30.849767,29.105049,5
nylstroom,Nylstroom,Limpopo,-24.7,28.4,9
nymanskraal,Nymanskraal,Eastern Cape,-31.366667,26.783333,5
nyokana,Nyokana,Eastern Cape,-32.292868,28.547887,5
nyoke,Nyoke,Eastern Cape,-32.292868,28.547887,5
nyokosela,Nyokosela,Mpumalanga,-24.65,30.716667,7
de mistkraal nedersetting,De Mistkraal Nedersetting,Eastern Cape,-33.743509,24.710426,5
dendron,Dendron,Limpopo,-23.36669,29.323714,9
deneysville,Deneysville,Free State,-26.890798,28.097067,3
dengwane,Dengwane,Eastern Cape,-30.308412,28.743481,5
den haag,Den Haag,Eastern Cape,-31.343954,26.555008,5
denhaga,Denhaga,Eastern Cape,-31.256533,26.796191,5
de niel,De Niel,Northern Cape,-29.983333,21.35,8
deniel,Deniel,Northern Cape,-29.984411,21.843856,8
denneboom,Denneboom,Gauteng,-25.718056,28.334167,6
